DILIrank_ID,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16,PC-17,PC-18,PC-19,PC-20,PC-21,PC-22,PC-23,PC-24,PC-25,PC-26,PC-27,PC-28,PC-29,PC-30,PC-31,PC-32,PC-33,PC-34,PC-35,PC-36,PC-37,PC-38,PC-39,PC-40,PC-41,PC-42,PC-43,PC-44,PC-45,PC-46,PC-47,PC-48,PC-49,PC-50
sulindac,-12.790204193688256,-1.5247705906545688,3.967060835973383,3.178377092715253,-5.633992007595413,-0.13894635433846425,-1.9474099805759746,1.1608901833201688,-1.5167947545340006,-6.430122895735963,0.690315348413597,-2.8814404775925566,-0.06524027596550858,-1.2687085501362618,0.9462950096105242,-0.07798997163647768,-1.542631598231893,0.7674543451227502,1.5923655634570375,-1.6222149847120804,-0.9295026328048949,1.9101221670001705,-1.1591750027458052,-1.0869093332877209,0.8793137646883543,-0.014471187525222601,0.2124738212708632,-0.9465505880550262,0.5356161854073445,-2.2850808612068647,0.4044906747623578,-0.23417227988719905,1.0061459719038355,-0.41833416986945826,-0.15873654612603677,0.7395911204943941,-0.35152734596413593,0.00988425438671274,1.5110257740291846,0.17784866813229805,-1.3450201502819783,0.5012491651607784,0.4840724242432261,0.48501945263375984,0.37774690515133313,-0.3130110514859762,1.1294235348961352,1.5288851827664962,0.08155112411813703,-0.1200828417966481
tamoxifen,-16.086641267749144,-8.138062242716924,-6.222941327334561,-7.753545801853638,-0.6966748790325692,-4.606577150919719,-0.6377476462042289,-0.6531729289612296,-5.102487306021157,-1.4810403041313847,4.40227395005912,-0.3345175419900295,2.6053228441563254,0.2651100078206419,0.014899135579343387,-0.9383199599281782,4.707784921680836,-1.9741419370973337,0.9666294931263009,-1.7157151624816454,0.6214979004071497,1.5313398850674222,2.1908286132251256,-0.6904035433845509,-1.0996386788026493,-1.0182787935882547,-2.0895842810597114,-0.9849905946817619,-1.6058122098550531,0.29291312279604315,-0.4324596480744563,1.234684156025505,-1.2837416672255044,1.616572128185717,0.2614732255549296,-1.3967919079378108,-0.9790292947760576,-0.5811145246445004,-0.20134762351656899,-1.0143009765270465,0.06270511049552634,-1.5104615297276485,0.17534916170457332,-0.07080328560806577,-0.7202785336161502,-0.3742059358226042,0.5684011441788758,-0.6874207971434576,-0.8781188553827006,0.5410651553342626
telithromycin,7.331687459338291,7.431507963486605,-2.463658373213257,-2.241100831484705,-7.307864003037658,-6.491548271678085,6.2636431618934845,-1.9972739684903031,-4.471615154851131,1.3399730698786994,-0.698751878599429,1.386283093026098,-0.8844731210342974,0.41670307958891706,2.993134989232121,1.6770186994695508,-3.171813099854151,-2.6174423684047357,0.9862662562320135,2.7258797283626723,0.21012000758829605,2.984295022101774,-0.06282503144110155,-0.8482095969508888,-2.931781835992389,1.524625242149766,4.4657472968008065,-0.011290024591850824,1.298349121070702,1.5159780126146298,1.5811206943282892,-0.5946170567328392,-1.227657823433327,0.06809505552572387,-1.4850865289505923,-0.6092433927871432,1.4303539461365042,-1.8474601068269807,0.18416400423041848,-0.8067426641272256,4.26105087227296,0.24930897478911737,0.4440270213858771,-0.7316464945824509,2.3503469714657346,-1.0651841705258558,0.7810099490589084,0.5158462453104429,-2.0142840962272035,-1.8454673545057236
terbinafine,-10.332630455817386,-8.025323247010599,-4.95981147811359,-1.020785282944725,3.7209618241631506,-4.715302456683442,1.009500789495771,-3.4798390368389205,-1.4019894013761933,0.4682544316618104,1.9028041066474315,-0.9375958001590259,-1.1172083691912102,0.8616627272798911,0.4710147083414734,-0.7937440620213194,0.015125366337336863,-0.7032170920417743,2.3421269458153247,0.10498325666472706,-0.7184463591878039,1.2014082779391173,1.3677440246068593,0.6098279005146873,1.5155622836587532,-1.493920401240702,0.39907162253264455,0.10944807796329083,0.9919258677719076,-1.7838530807512336,-0.3074642490620357,-0.5098127422788427,1.2354924916743215,-0.36091112980858353,-0.34139170300044064,-0.033586582711998755,1.3052700693807118,0.6118775451848245,0.7378698684345905,-0.5220161790907034,-0.8930486411095517,-0.2599947109087654,-0.4337419643919836,1.0525455407077209,-0.7272332612771573,-0.24984266960392804,-1.0081646101924444,1.2017770629205147,-1.8903558460359877,-1.4757551417563575
testosterone,17.687335975069935,19.87030778774831,-4.34665433126731,1.9875453072847165,10.18797906511233,-1.318828940660489,-0.9539829099613262,-4.571160261251989,0.5835415345511064,-4.422866456966388,10.915330559403305,0.9529932985990679,2.2373075034338914,-3.16269220722482,-0.7144281773481534,-3.9966009775806044,-2.6373733904426793,2.289105183234442,-1.9656687759732558,0.8451822884201986,-1.166701854398539,-3.238798168899986,-0.8536736731667516,-2.6004059792055307,-1.4839394682546883,-0.12920618928597952,-1.3919804995891674,1.0535630824509143,-0.38761908369340775,-0.7149055599775825,-0.8815000716831923,-0.9692691817907564,0.9291249877038379,-1.4527712069711987,-0.05165816705467254,-0.3516211199486286,-0.8418574852177326,0.7150919778812435,-0.5884467116050869,0.22593862826472258,-0.6692640635496377,-0.4590194000406052,0.04472528863378198,-0.4108036442171952,-0.3210358033120051,0.4468766110206086,1.0598870210925821,-0.855014293250386,-0.04995646882966806,-0.26890654698807714
thiabendazole,-7.429240118832867,-8.42261916023421,-8.01595714543899,9.57297620622331,0.018921076598844785,3.4391239769598028,2.423470236885913,-3.398580461239926,0.4932881391811312,4.1004602342460466,-0.31804928374479136,0.758501075247881,-0.28213076245708735,-2.2000828550182603,-0.952269032203028,-3.084015623927155,-2.009451231785812,-0.705068451042685,-0.3605052364543338,-0.5676867747777584,2.1534696229109587,-0.5768460499261453,-0.32822640985185675,-1.4635301198685502,-0.4073248357111082,-0.5252390557274956,1.4495538649732154,2.3026635485299947,0.7538209702902918,-0.15321135576978145,0.45023405890333607,1.3551518171669232,0.5042574976845758,0.6545944868694193,-0.15576026852874114,-0.6723332535598633,-0.038034221464081745,-0.9937786118049825,-0.1354249894505842,-1.3242347266470968,-0.04127251967322151,-0.7598120745873916,-0.6962908066874786,-1.361024498760907,-0.3183898569935282,0.9418665497140034,-1.564708961002479,1.6942567998149687,1.1519215323046568,-0.9569400666154063
ticlopidine,-12.256690145712291,-0.3689733753541119,-10.215012156794602,4.751665536095436,3.814654061336404,2.4347987342240383,-1.672343229903665,1.7216059017067562,0.7173833077851817,1.0556289812018251,-2.1553973422991453,0.5473887990269802,-3.903352624485242,2.0802063906339567,2.1214164227152508,-0.9130336952258437,-0.2215161414471757,0.07914814530168539,-1.592573709869696,0.9508906552004224,1.206487481286473,-2.4108874415458934,-0.45857175907946474,1.19138685749911,0.7077870749410065,-1.1809049392006874,0.7853472719270841,1.426528678093639,0.38230348522562496,-0.2875067982466075,-0.13953483200828784,-1.0962149342553362,0.7641301328963619,-0.3274830040187703,-0.785197015346945,-0.5478288241184981,0.3831299074059834,-1.093764529585616,1.4052427978858955,-0.37201573047044434,0.5044686268639702,0.05797638129934556,0.5206197885642051,-0.005446844780603572,-0.9159217860041483,-1.0898165388316687,-0.06276190830101235,0.36178803058603853,-0.3355941199158985,-0.3587362922685499
tizanidine,6.158224278733612,-3.336317572691146,-5.3388946274534135,12.312311891673245,-1.989580277483169,2.272041153139366,-2.30996174118903,-0.9812578256401864,2.2820547383110625,1.1426188838595377,-1.4306034593642674,2.0670286895980556,-1.7980930224774534,2.080160995789821,-0.16817709974698408,-3.3467122709478274,-2.1896661012044074,-0.12225296223360999,-2.326470636808768,-1.302033961393474,1.3293408835646816,-1.896350687676332,0.9088972547291043,1.6599544498817813,0.8403103320923354,-2.3795637489415817,1.5156424067331313,0.3356189815780135,-0.39604055191238413,1.824796006022398,-1.1436148182933217,-0.6018065483668227,-1.119005810147804,1.244597295056769,1.3012648365789332,0.19083631033397622,-1.2423810855843522,-0.3376391742042211,-1.1055135234434175,-0.3055433357990813,1.334537473360902,-0.21123996399019482,-0.23807268383930716,-0.9543885251762805,-0.8382678756648339,-0.5395768182005142,0.6741800496419975,1.4022678663625332,0.11518232480831901,0.32700065406837286
tolvaptan,-19.405822495586502,6.193781092294528,-2.2043428573818638,-2.1375131337775897,-4.890476187741828,2.628932821693233,-2.5971372426398998,1.2419147969582656,-2.1506074823315346,-3.6764869095785406,-1.564463789735789,-1.598551343540967,0.4514244376432404,0.870589997233259,0.8200496823851089,0.07354472393688766,-1.7959495921783746,2.0506055528121063,0.8814647549211342,-0.2677860686027238,0.8717811325261552,-1.359575971979446,0.44813487888791365,2.6168178391079016,2.593620162245713,-1.11465886876236,-0.5971504557834166,-0.7173558242705675,-0.4184130774598297,0.422452582907205,-1.7564588180807068,0.29765678867377277,-0.9792686848168202,0.8231173167782897,-1.0030127873543992,0.3784827402100802,0.0021039173118086512,1.0303991632693468,-0.24420923032809705,0.8730249857730094,0.6197965999207191,-0.01644142791488009,0.5836355675464132,-0.27811217174443364,0.5327537531356011,0.9272889129693698,1.0974529888738702,-0.5425875443908398,-0.6503298380667658,-0.5923204484537069
voriconazole,-3.043086428200089,-5.139536315856725,-2.622036525519588,9.191482164910354,-2.2469005727173426,-1.386222210726307,0.46386716903948155,1.248109582824034,2.314041784405432,0.5140217145719123,-0.628393839619088,-2.259546632515746,3.934719327922213,0.019628090188252265,-1.9695949806676623,-1.3613274025135844,-4.176050483574343,2.739649658442628,2.389098032021685,-1.6256938980557265,-2.0413872999550455,4.535545363438146,1.9256034068891195,1.3261943424282636,-1.0231505356293589,0.8496010018153303,0.15304735283360463,1.3579453313289331,0.6562863405014221,-2.229001600289089,2.810627923001372,-2.4923471393461756,-0.9190897197600899,-2.565072397079121,-0.054709119279390234,0.05610324488795296,0.4161804878701314,-1.7525629104898717,1.0581026582734419,-1.1988577382268195,0.22348547785536085,1.065461995217823,1.322608592413886,0.3722589216836577,-0.47823646950788307,-2.1014674315485147,1.5726295042616036,1.0351876055773341,0.17194939510111673,0.20869737799368565
