DB_ID,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16,PC-17,PC-18,PC-19,PC-20,PC-21,PC-22,PC-23,PC-24,PC-25,PC-26,PC-27,PC-28,PC-29,PC-30,PC-31,PC-32,PC-33,PC-34,PC-35,PC-36,PC-37,PC-38,PC-39,PC-40,PC-41,PC-42,PC-43,PC-44,PC-45,PC-46,PC-47,PC-48,PC-49,PC-50
DB01159,57.19942876510022,-28.048171429136975,-12.041001526266927,-0.7310889759371365,2.2421721133247647,0.0620644413393747,0.11167378910651889,-2.8567266645544653,-6.891416166002766,-2.464336024871123,-0.10103673774325529,-6.213460476652297,3.6938933375075824,-1.0508980961339311,-1.7489172394472927,20.204485191485247,4.143584544230876,3.1397437756963025,-5.073194894937886,6.409567478873735,8.054378277822456,6.793073100217217,2.7521181969700175,0.5287384290610103,1.8242031845171636,4.189965393105957,4.6457137774729835,0.9575086643670865,1.2835853286950984,-1.339553294642724,-2.093121000146293,0.6548347144754749,3.1251662150916433,-0.2674354003357947,-3.088087700600536,-0.2678166792760718,-3.1226121132642564,4.78879956074954,-1.0806856286975561,-0.09543831252185109,1.3187519597858353,0.3909431561904875,1.0991615463314188,-3.5574399786580564,3.8699112429154745,-0.5319857611289885,-5.729369933505646,-0.8430588119840445,-0.07718483327206471,1.7735177127158437
DB01160,36.550837955382924,2.6384046412123268,16.541886916989853,-12.657113561417656,-1.915780811042093,-5.910072415789981,-1.9477457321657732,15.824032458664599,2.5297618007141,4.320149062060874,0.4197351256590185,-0.15899276482146762,-6.403775532264717,-6.83944676734339,-2.6729295084169236,2.7376026695316895,-1.1909775738200516,-1.8533936967435607,-1.457464925560401,12.710459270746796,-4.937260114738189,-3.698380547953407,0.8329304988844193,3.4634459381117275,-1.3498154421373765,-1.4171387551429244,4.640891959483837,-1.2161608118693545,-4.014530668181983,1.224441274254376,-0.19372699061055487,-1.8300808636517338,-0.02044389677747372,-3.5830069947489465,3.6338214905785353,0.6045488602894185,2.324938100348761,0.7361804613262284,-0.6541607593274588,2.34255251325476,-2.126824401609616,-1.7021473814857029,-1.7837551735688488,1.3919373301706568,1.9263212318255953,-3.1289063982549488,0.7680402423143449,-1.4797444420428036,-2.310476486574478,1.954724925947004
DB01161,-12.154283918154231,-2.5856576635317965,19.366989287375564,9.368585846526997,5.0097167349399845,-11.054668124495922,7.995392662872836,-2.0362723554074025,1.047089436984828,4.981013854766329,6.89152089771359,6.139207792226684,-2.925478647075917,-6.050362181686029,0.4169006349775606,-0.4714063394032548,1.0414890774480294,-2.7466949974796298,-2.841683680398935,-4.291409335502897,5.6861031675119005,1.0460045791829367,1.5767803027600538,1.55787154901047,4.171188155308746,1.996983196206003,-3.427139145299075,1.9475023214275642,-5.352234460790209,-0.6665703460543342,2.5015324782829076,2.4802459103596095,5.6404224846679725,5.982540037876277,-2.147559922895086,-3.492829526615367,2.082930502156525,-0.34475285559790664,-1.966963023964449,-1.0886436749496795,1.1988161254639609,-0.822161070037405,-2.6476991710836435,1.5691065969461473,-1.7824099340355701,-1.0484769427026712,-3.052323234042965,1.7292844720301948,-0.5610857972932684,0.49898250097928876
DB01162,0.04245781476655588,15.687243360306159,-10.311774465179797,10.808882656206828,-8.455109904371746,-3.412374165440253,11.954876385344898,0.5138408406778828,-2.6019729501925055,-7.306902188414258,8.984979713580742,-1.772470656887684,3.4316578565762637,0.6462762619988377,-2.9847706712878597,-2.360169604530897,-4.407659848579313,-0.683252632787243,2.223481343237408,-0.7966742783486906,2.12091636859854,-3.798111230531653,-5.896210244291691,-0.22884186190154815,1.0660007598232517,1.440467631538505,1.220083021657624,1.5615265493717714,-3.189673520513096,-0.5862638640354446,-1.4413022682493282,1.1524163513041081,-1.1109941505650178,-0.8013124550554938,1.13540668955681,-4.69628530892374,0.923098720780635,-0.2495917751536826,-0.8561907887086156,-0.8274713168562378,1.437123596929423,-1.4739783227521213,-1.8594316222405756,0.713950220599117,3.0188904484849646,0.805520216604512,0.30481994087221115,-2.2769401363325334,-0.5312742857099856,0.6299339355370099
DB01164,64.1626030563507,-29.250268441995413,-15.438808082230787,-2.555618141231539,2.3812391649288878,3.0628045692878407,1.1502997237697608,-5.246597063412873,-3.506589932423621,-2.9079149523680656,-0.7353493724447393,-1.144005881552505,0.4309925082581114,-4.72692057632436,1.5293008174570286,-0.9236350113621724,0.16719427287775013,3.61049947826513,-2.5289190903887944,-0.09362580754990797,-1.7622143365267715,-1.457975161462796,0.37479252256941675,-4.191539179705824,-2.5431310806989753,-1.3946153267947632,0.5362282989708572,1.1852052953737273,-3.171676104889567,-3.819495436032287,-0.6516114891917546,1.9724937011569972,3.0182314702467914,2.465359015096888,1.3335354348074728,6.832365739160241,1.2888279267555447,-4.999588424687541,4.616260312066994,2.155037126230318,4.651717500228933,8.041126605851455,2.682021073406195,15.207416041353145,5.945683854486827,2.2862838492159567,-2.9722450672397702,-0.27577946767668826,-0.4802515346433423,1.600512174962237
DB01165,-2.2003706560128844,18.699523583767263,-6.909201620122435,13.207227399782806,-6.987112856064123,5.525817147304758,10.30280590748337,5.472495253312323,-2.1075904908372416,-1.2399727207373399,2.1655706797188734,-11.318501762027168,-3.5856196660358077,3.701006822180938,-2.932187227044705,-1.8442740554643107,3.2698175138160805,3.9778183662816216,-3.6537498562928383,2.9774065361966686,2.6166345535802233,-1.4069021804265915,-4.943583697474335,-1.0145841160861813,-1.8372363984277933,-0.6128391889283838,-7.05655922985511,1.3907931902593471,-7.114183846690493,-1.251396235720264,-0.9794602090718092,3.521774344887167,0.495257792505228,-1.8243789075424142,-3.6448784979208795,-3.1088895184540815,-0.10051859769372097,-1.4763210909975015,5.947394701605996,1.1083724029251616,-6.230811423496805,-1.5050376560542877,-0.7735353909455694,-0.4148540150243223,2.7374597384301698,1.7546915510265688,-0.45307861732094223,-0.1282826789309943,1.0911364630891671,-2.4287908927601576
DB01166,-4.5098926115079445,11.920201929459965,-9.377371800161606,4.973372419607155,-0.009011427430504655,-6.796769132674996,11.856062555692972,7.197882185134797,-0.1738809927714957,-0.8949565584581812,-1.9186332641864177,5.625627089534641,-0.9144018978144115,-1.0613842950230983,-0.8564499137999936,1.798070324090556,-4.7217308538553375,-1.4779483164188654,1.3930941842044824,-2.771335091530945,-1.6674840231567047,4.730604890545985,0.43860664829793905,-0.351636954376353,-0.33081407600775525,-0.5644589360345295,0.3238424220653978,-1.603125862656179,-1.1156326558198724,2.473947462583963,1.9490442681546718,2.331155204629297,-1.0572791525237666,-0.26867125234434414,0.4785812977601494,3.6086092329469337,-0.11852886295636912,1.1894014884861919,-1.1255882028319901,-5.041525338644581,1.205149598439037,0.2128571171703162,0.8035555491004147,1.71312315429939,-1.751167319728278,-2.21393779797554,0.8375957067698918,-1.3250757046196904,1.6867319834796985,-0.03335126832947168
DB01167,-7.412454768173813,-0.2139396129126458,-12.78680862513505,-2.5910949712606843,-11.60064379845076,-6.2119708324327965,4.9065888384846055,3.1687045923151693,-2.1079810038641638,3.231314581365589,-0.03372938150082416,-2.022720008157777,3.6342054369930503,3.8701102446876603,0.7726495357818038,1.1611117548361032,2.7595377446517335,-1.5687810996921865,-4.01686240239543,-2.815076765746932,-3.720244815162519,-0.03823077145599208,-1.1528124232613788,-1.8789484759043222,6.623504376452868,-0.2669309018088531,-0.6974298273035544,-0.7640279065899296,-2.898651169978417,-1.0903076542500678,1.2498687232277297,-2.9711041017683772,-1.2517607375719084,0.8785931197065087,0.26360857856568737,-2.0475203606139845,0.5467129514563507,0.9455486355040233,1.4188716773237622,1.074257208581229,-1.8015791718768914,1.4933767570275618,-1.4595087364913861,1.3462881490349947,-1.1993673923678936,-0.7567002456467784,2.2677004685681976,0.1709832468156362,1.2518189067722758,0.8194388465287447
DB01168,-13.556013559927491,-6.449637418456387,15.099267579380841,2.5698550392265354,7.355751794631856,-4.593163920562329,-1.1799775811328173,-5.904966837865477,-7.335771406923925,-1.9561246034936732,-0.6517862560343117,4.202847917487959,3.6258591653255103,3.9706285078797268,-1.7836802408667203,-3.131062163556144,6.426567148396809,0.172583949901422,-4.63342493764022,0.519040372737582,-3.4630488682991336,0.9739691242403227,1.779296071413568,-3.573503894060701,-1.22111770413652,2.1909466904217028,0.23021271294615095,1.0905973316614082,1.5069446693649309,-0.397536526578121,0.1978515239741238,1.250503296911666,-2.1257154260252213,-1.3979811662607387,-0.42271536658891967,-0.512654878872938,0.16312124481664053,-1.5905854324228679,1.9387004262249947,2.20102441647946,2.1545746337167095,2.3127166354587425,-0.26388007601923574,-1.9976508286421422,-2.185475826262214,1.5736350274581223,-1.254633619683955,-2.8710264014218283,-0.09273173672549613,0.5834730105473627
DB01169,54.50955696505328,-21.685150319840385,-5.158378380233418,0.7866722276805165,0.852872665203835,7.840512822682596,3.9962942872677782,-7.4706397456905504,-1.8557975400985252,1.222965382999137,3.0332870558992906,-0.2731524800792065,-2.9069564231247194,4.135488032147804,2.5064937184486547,1.45560985064812,-3.6516393769427324,1.3410472728680625,-1.085306656393221,-0.016843419974164154,-3.1022581162123837,0.8590561568106323,-1.0194950731282186,-1.200150228640462,1.2616355182363992,2.1827699242033596,0.15076750514385087,1.4554081926097904,-1.9998580665071726,2.0664684360388166,-1.2692867200593418,2.086133288323075,0.494389375286165,-0.2452301217848278,1.3408876946818211,1.186437144964276,0.2984980196975678,0.2630079725709163,0.6388482640727292,-2.4392977953987467,1.7481633525564437,-0.5542422603637142,-1.6619941690721374,-0.9684972186794145,0.6017165130710962,-1.0478071534824127,1.9509075812281027,1.9382193885165553,2.2335912763433825,0.652806781672677
DB01170,38.427857150613306,-1.0203634612759764,-12.752632913191135,-5.63794307820584,6.247119141466104,1.3000081353642041,19.1533639521254,8.062498784158334,-4.784939785185585,-3.892552092916679,1.5396227355172822,2.081528118770103,3.807234475353541,1.3931164055753487,0.7951100209857308,-4.479932964304949,4.754845860575048,0.3048546624147348,0.17401204110667043,-4.672854804042388,4.523976276351943,0.6901256990959188,-1.410500115522581,-0.5313605107026911,1.6073169069168634,-2.598439526437642,5.928521790018378,0.9238737946027699,-0.2095628129947652,-2.1649705849026906,3.356107484928848,1.298174567133444,-1.7459417404414117,-1.587369966159435,-0.2978473697936023,1.1133026868598357,1.602204380625017,1.7980124147622323,-0.8421932763225579,-1.5188210196629968,1.897277698475991,-3.444575626293842,0.5558183996792676,1.4941946304769906,-0.6116680276153859,-2.6851936993483974,1.9000847590140362,-3.5586610547745554,-1.167681201293891,-2.5092307793391706
DB01171,-14.486146365851097,2.532744520946031,-1.8543352500496744,2.2920061163281167,6.469544645890762,0.07509818947226533,12.227860376188502,8.391134925279657,-7.691669505737916,2.6546158896265966,5.597479287811176,4.302211225295607,0.36781782363887244,2.1501933093926966,3.8650887160234633,-0.991316379196276,8.939406810308839,-0.08704319230260261,-4.925527015598452,-5.958672359662143,-2.964856554072529,-0.2596261896156692,2.7896950306820236,0.7219308858217262,2.102215078235844,-1.0296336708795744,2.0232119599327594,2.700319875299153,0.873940930415676,0.2709400353534816,-1.7537277273031557,0.6943446416547939,-3.4218370462704812,0.3794538149874754,-1.1419919833745875,-2.5137240908578766,-0.38331875914779634,-0.6189692165394642,-0.7823277040442325,5.204312369751928,1.661935389534644,1.0941102585612212,-1.56997434942709,-0.5423792689393063,-0.28721808981460367,2.989199885502797,-0.05744313650704281,-0.9061378150001878,-1.3031462770784608,1.5785680714111405
DB01172,51.289528827029535,-0.9130716040229339,-4.285298592586149,-9.947684998456088,-4.681766869236401,-4.059133450568604,-18.859934751827122,13.538369960470082,6.807777895803849,-2.5110669096939278,17.269331951871756,4.330080658334977,0.028213425764176556,3.3796587663794466,7.127703524921306,-2.241051819721611,5.120688574446052,-5.3843422513127965,-1.7167226089751753,-1.5426720431447856,3.2761994725456587,5.035840133434434,-0.7270971749232237,-1.6946919022798368,-4.171324600250479,-3.781960373834797,-3.757529230733664,4.927455422023728,2.1292510717586697,0.256029619022521,1.0020990242884018,-2.2907621495546127,1.3518607421150317,-3.454103137221086,4.620630144243559,-3.7109131120004184,1.967455191052361,-0.7883201936164458,1.7661683488591093,-6.665302575552205,-3.778762645217905,-0.6192246246818053,1.2038711112841796,2.030503305269257,1.4855320987751701,-2.992884724343353,-1.8530213991278062,-1.9198524309540836,3.8125292297321023,1.5369281129670347
DB01173,-29.519625867405644,-17.401292254789336,-0.09837929013313493,-14.333459133438962,8.58990348945558,-6.025787682330833,-3.863642005134299,-7.605079995807483,7.462920110033412,1.3711358380441778,-0.7206131998331272,-2.7108558044723723,4.753856106658264,0.46802811341174294,2.840879805063084,-2.2332681743737304,-1.7253005864537743,0.17869596575656488,-0.7288930539114379,-1.2288539698676564,4.218728419692276,-0.5941707849042337,0.8320380168462894,0.7031457392460875,-0.8877443675285467,1.098968018330458,-0.5159179474107908,-1.7994541356144023,-3.4314618918852124,0.7116416824290533,0.2025993887890881,1.4408948951307807,0.017189611994373757,-0.1474138339297105,-0.6336006946010568,-0.7310125828546066,-2.3220089039546346,1.571033453979634,-1.738666850290251,-0.5366103916926378,-1.8390690940885337,-0.8996111776540938,0.6216352221347188,0.4121721476539018,2.367727127433034,1.0817866756051604,0.595586270268088,-2.131327954333478,-0.6948262500818919,-0.3838304669250353
DB01174,-21.474422541196898,-5.375742027761418,0.6413178592551364,4.189141926626956,8.776561847235165,6.425360891591274,-1.71190229664601,-6.163377723545348,14.855562916541231,0.7328650806585357,-6.630498400376446,1.7214194902259865,-10.195136783618738,3.680265104878945,-1.5805820090610103,1.9576958751772955,-1.5317761628246602,-1.1455477854764078,-1.7889400628783185,-2.029679549458825,-0.2740854164754795,7.4592287113439735,-2.1314452474545185,-2.687467798795916,0.33157716389034464,-2.716253216107883,1.3912878070506383,0.11152290816499752,1.7937480721900732,-2.7084063085023624,-1.9788269512955068,-1.0182834222321955,2.5775618112218788,1.032788310998038,2.294760250769675,-0.17901006002260905,4.718684875470168,0.5245683822140825,-1.6772000526185094,1.2978689608582346,0.653101554871935,-2.070959558258382,-0.24783005216537962,0.31096173439693375,1.021117712889091,2.8445581400954296,2.893775044572214,-0.31919014314422534,2.0784371473858045,-0.017012835349557057
DB01175,-14.565009621553665,-8.610880463990066,-5.498627350050315,0.8144026413534029,-1.3932239937505506,-10.9980292828638,0.3671108061925925,0.27987266545097444,-0.6746445467436647,7.818477814575339,-1.327675296870146,-0.969665978074653,1.3773628401728801,-2.362282011886746,5.1318153686307895,-2.0433860541894067,0.30121147538908216,2.774921849763076,-3.5427416114348453,1.0535369135649322,2.784270048645631,2.430805169279986,2.17876312397256,-3.109240749949763,-4.019736448312878,3.7043771234344933,-1.4408683532515205,-4.122796403173239,1.9643996046719403,-2.5664455625598936,0.20178965494105625,-0.12360490975967331,-1.883412801589952,-0.7492174433753849,0.0557900318147992,-3.0957695387248156,-1.0847664106796382,-0.9094156004193411,0.5036615602581632,0.7449270529699233,-1.7710139655937287,0.3991160760482582,-1.538332383538038,1.9818121129812096,-1.8972052728779012,0.20203827155284343,4.158976973893984,0.07612135793476273,1.0491351460784042,0.21703382848640912
DB01176,-22.326957737080154,-10.71283917994969,-18.5781198868524,-15.924504298458917,9.568821672082123,5.414871065546066,3.713571372531128,0.9216109223047342,2.3542318028742764,-2.5231931397461063,-1.0032640865797047,-3.6937827389658495,2.9483065981474916,5.109626948287841,0.9745024488963347,-1.3502293122277882,1.445823378612802,2.9661793942405925,-3.8955461704016896,-0.6915180800715633,0.08378457405623944,-3.7019526784877432,-2.4522105276605357,3.068111584072064,1.2818744643718156,-2.791353526483191,1.7511568854760828,1.6326196927903946,-5.243983570914937,0.09747327414378935,-0.983310821592087,-1.824790028891874,1.8934717775452792,-0.8595749066181189,0.8244277507622384,-2.7993203918416607,-1.713385126941811,-0.4037691502258938,-1.6482231755116385,1.3583685139099446,-2.2808190119739185,1.1610418989897435,-0.8832500827797973,-1.0313494382686768,1.431108688900379,1.6678888724526824,-2.0940701291536663,-1.2575364804374247,0.11841993507211813,-0.641409957612319
DB01177,-9.927360384461322,20.286433192402992,-0.5807288518307026,-0.6908139234471197,-7.167400629242145,3.618363179577318,-14.161959107615576,1.5173200531371929,3.2418058218183714,-1.2985483293355438,5.608614887897155,-2.200884248748144,-10.624963461862746,0.35120882371772927,0.4176089636381402,-3.0873406693491177,0.5307303236187374,2.8681088719449424,1.680169054192358,0.44457258790871884,2.4646752843426323,1.1217867957124052,2.070070546310957,-4.487283282541835,2.8501437082610366,1.0518047407376705,7.174255374100537,2.919501505305166,-1.4915624776233374,2.322097395556492,0.7195786269744837,-1.6500727491460436,-0.2904678950242464,-0.3831297004841746,-0.8760026214610586,1.7570211243284932,4.19458926839868,2.4999653450541603,-0.7750113921967603,-0.6194132432077687,-0.5267487162319647,1.9381104869101555,1.2952348992289697,-0.8854627699721411,1.1023284909679036,0.8655634568983107,-1.2796882411992496,1.7415303630593564,-1.174218042031034,-1.9862724289126636
DB01178,-12.454617688756919,1.8864825715897184,-6.714308401221637,11.933217997124983,5.379684918388852,4.678761197416136,0.5873558823448991,-0.41710146486688493,0.8451683430068491,3.1548759754535465,-2.463060178600332,3.995297275484123,-4.644783533740337,2.254104197962953,5.971017122460037,2.2370059450431476,3.964000001089942,-3.081878618968489,-4.983636831429774,-1.1845816273402716,-4.691919285367319,-1.5715897166014547,2.182969129831112,1.7523821442861964,3.136255875753827,2.1513232765584505,0.2897668877964778,-1.1429932029984857,0.782463803281467,0.6381402296476909,-1.5663157725421002,1.2842751099063248,1.0901816765542003,-3.5919437651849355,-1.6727004852695633,0.04488166820731054,-0.18533418822432568,-0.04124038552399136,-0.6633683930313903,1.8769298512249863,-0.6844956918901098,1.6686834816041263,0.9307367205345778,-0.42354553875868933,-0.5947539152804064,-0.2409419355738002,-2.6571957754329127,-0.9938385852174149,-0.44814666013159254,-0.5411029476071174
