DB_ID,Human Intestinal Absorption,Blood Brain Barrier,Caco-2 permeable,P-glycoprotein substrate,P-glycoprotein inhibitor I,P-glycoprotein inhibitor II,Renal organic cation transporter,CYP450 2C9 substrate,CYP450 2D6 substrate,CYP450 3A4 substrate,CYP450 1A2 substrate,CYP450 2C9 inhibitor,CYP450 2D6 inhibitor,CYP450 2C19 inhibitor,CYP450 3A4 inhibitor,CYP450 inhibitory promiscuity,hERG inhibition (predictor I),hERG inhibition (predictor II),Ames test,Carcinogenicity,Biodegradation,Rat acute toxicity(LD50-mol/kg)
DB09516,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB01196,0.800172827,0.951952696,0.984428149,0.930886433,1.272932013,-0.478314431,-0.397069804,-0.193397078,-0.44375347,1.379464717,-0.565309745,-0.435953713,-0.369679396,1.646881674,2.2075383,1.667650166,-0.05394664,-0.712709392,-0.352648506,-0.661937804,-0.77254414,0.838434341
DB03796,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB00950,0.443238938,-1.657109338,0.812334555,1.152100616,-0.733195435,-0.876703421,-0.260447254,-0.74418427,-0.893910477,1.096808151,-1.001963406,-0.85195928,-0.87215829,-0.89282372,-0.797608545,-0.286714915,-0.036555042,1.44200996,-0.973426843,-0.809344458,-0.411459049,0.480890677
DB00635,0.786360378,0.910205416,-0.902825288,1.015049732,-0.899768055,-0.812624607,-0.67776374,-0.779871291,-0.897683221,1.270426974,-1.057470227,-0.835078982,-0.901969062,-0.932610685,-0.883139648,-0.311441875,0.040072044,-0.551550358,-0.97545553,-0.907015433,-0.600270719,0.106629408
DB09093,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB00831,0.791076824,0.971825545,1.127641277,1.132421515,1.766813523,2.014610336,1.921153253,-0.622953358,-0.892710058,-1.171396447,1.796813874,-0.848583221,2.023153156,2.265770545,-0.299180936,2.433400362,0.027214153,1.820684254,-0.937316207,-0.873033135,-0.77254414,0.884899447
DB00341,0.271762441,0.651858378,-1.035845311,1.015225438,1.499603278,-0.68980688,-0.272438063,-0.756779689,-0.893910477,-1.365322634,-1.00180922,-0.834703864,-0.817000391,-0.892648447,-0.983251936,-0.392917397,-0.022359335,1.484689091,-0.708277403,-0.868532169,-0.766571995,0.756239453
DB00744,0.785855044,0.833430452,-1.021235193,-1.559047005,-1.189535009,-1.036253195,-1.062923057,-0.100505861,-0.893910477,-1.252625906,1.212758765,-0.629326905,-0.813971489,-0.441495812,-0.555952062,-0.433917017,0.068612104,-1.080672707,2.066966926,-0.540411707,-0.738089456,0.412463228
DB01620,0.752839923,0.949379234,1.497650998,0.731635532,-1.089212863,-1.0192626,2.121000068,-0.638435228,2.022077997,0.907089796,-1.063020909,-0.834891423,1.444632881,-0.613613872,-0.906611801,-0.30897292,0.005214524,-0.439497042,-0.97545553,-0.857054704,-0.744061601,0.994465315
DB00490,0.789223934,0.975399799,-0.951072652,0.639916863,1.688732607,-0.796281273,1.764546021,-0.834189037,2.198711032,1.146204444,-1.001963406,2.544731798,1.744972423,-0.89282372,-0.777692779,-0.326928958,-0.142614064,1.550108453,-0.396265284,-0.7634346,-0.742683414,0.864903881
DB00292,0.784675933,0.926932922,1.028938042,-1.663943643,-1.013340296,-0.847253057,-0.76042765,-0.635811182,-0.894081965,-1.48808157,1.796968059,-0.834891423,-0.87215829,1.641272938,2.115072243,2.474549615,0.049139459,-0.998610132,-0.743576563,-0.726526674,0.348151891,0.642985879
DB00360,0.789729268,0.363344641,-1.170903955,1.013116963,-1.176127175,-1.055023757,-0.947193583,-0.565749162,-0.668231764,-1.050284054,-1.010289429,-0.834703864,-0.87215829,-0.892648447,-0.940930934,-0.301977547,0.072030965,-0.732318722,-0.40661159,-0.833649678,-0.682272867,0.558496418
DB08808,0.763788815,-1.513853261,0.910188366,0.755531583,-0.743606223,-0.911331871,-0.904862394,-0.652605075,2.198711032,-1.250613465,1.227868955,-0.66496309,1.563078889,-0.575930183,-0.798142004,-0.437470816,0.036727506,-0.650915284,-0.953748575,-0.603650287,-0.77254414,0.559561756
DB00277,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB01764,0.218028646,-1.758904076,-1.153915447,1.037364427,-0.670730702,-0.977028837,-0.959002713,-0.622690954,-0.893910477,-0.999424167,-0.858879155,-0.495409874,-0.772523357,-0.508625361,-0.609475684,-0.300331577,0.032342445,-0.784555342,-0.377398492,-0.11349503,-0.077708007,0.695187418
DB00545,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB00790,0.658005671,-1.633805206,-1.374256405,0.833193751,1.126707753,1.933702742,-0.99152324,-0.81713274,-0.795476145,0.919713293,-0.963417002,-0.748801903,-0.849361818,-0.778721014,-0.57017761,-0.429053923,0.065267565,-1.019208168,-0.910943271,-0.832524436,-0.561681472,0.149079011
DB00736,0.794782603,-1.33571247,1.469280188,-1.345388191,1.382560774,-1.022498904,-0.306593701,-0.607209084,1.728318396,1.177854662,1.549962705,-0.834703864,-0.87215829,2.265595272,2.115250063,2.301722751,-0.13161425,-1.06847867,-0.277587073,-0.619178622,-0.721551207,0.380339204
DB04855,0.800172827,0.877751195,-1.066084857,0.734622538,1.580838978,-0.300479541,-0.654327159,-0.476269204,-0.647996135,1.189197514,-0.453216803,2.031008062,-0.723582678,-0.243086805,-0.224496813,2.448737811,5.306604849,1.737468189,-0.187513354,-0.127222978,-0.77254414,0.709692398
DB00773,0.523923852,-1.80508343,-0.92626943,0.867105059,-0.924690852,-0.812300977,-0.850177038,-0.709546866,-0.893910477,1.0375326,-1.00180922,-0.424700181,-0.738408356,-0.238003889,-0.777692779,1.434221675,0.06586215,-1.028436088,-0.97545553,-0.845802288,-0.650115162,0.981353468
DB00898,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB09030,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB00519,0.682767013,-1.704861364,-1.48128401,0.994492099,1.209836324,1.799396137,-0.83636944,-0.709284462,-0.862871079,0.924287024,-1.01799871,-0.605882047,-0.838202705,-0.70598273,-0.24956934,1.931753556,0.063186519,-0.500632013,-0.975658399,-0.814970667,-0.677678909,0.363457701
DB01329,0.046552149,-1.844686158,-1.234610863,1.296004045,-1.047254229,-1.035282304,-0.793311535,-0.628463854,-0.719849768,0.99453953,-0.844077336,-0.532358971,-0.755944104,-0.58521965,-0.845441948,-0.393328889,-0.069851778,1.32863837,-0.458545987,-0.794941366,-0.00856894,0.581032404
DB00336,-1.847100883,0.886043463,-1.00441657,-1.693110883,-1.12438871,-0.957449199,-1.020046831,-0.568373208,-0.758434654,-1.220975689,1.796968059,-0.834891423,-0.895751842,-0.89282372,-0.797075087,-0.30425946,0.016883246,-1.123516622,2.750431702,-0.30456106,-0.246076564,0.627989205
DB09153,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB00328,0.717466579,0.909919476,0.957926075,-1.483669019,-1.131013757,-0.805666554,-0.836006082,-0.418802603,-0.893910477,1.092783268,1.796968059,-0.834891423,-0.883476819,-0.892648447,-0.777692779,1.958687612,0.063706781,-0.957908413,-0.975658399,-0.711448436,-0.713511781,1.893774087
DB00846,0.765810149,0.961102785,0.859732495,1.04755539,-0.68540045,-0.609384732,-0.746075015,-0.812409458,-0.858755358,1.243167538,-1.040201438,-0.872028079,-0.912012264,-0.958025266,-0.777692779,-0.31132965,0.051369151,-0.525020088,-0.826549877,-0.849178012,-0.77254414,0.359688046
DB00633,0.788044823,0.950237055,0.892350431,-1.616854365,-1.069810938,-1.04919841,-0.818928264,-0.667299731,-0.893910477,-1.467408307,1.796968059,1.819816778,-0.710669991,2.190227893,1.710533245,1.859929404,0.046092213,-1.111157801,-0.373949723,-0.812720183,-0.653101235,0.581769946
DB01466,0.791750602,0.995701558,1.310267746,1.212894983,1.41379314,-0.491097831,1.870101475,-0.659952403,2.19888252,1.258901172,-0.817711596,-0.763994172,1.695872328,-0.768730454,-0.771291283,-0.434889635,-0.083378576,-0.663274106,-0.852517075,-0.874608473,-0.76381562,0.703054526
DB09082,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB07615,0.110392613,-1.260510178,0.812334555,-1.582415938,-0.879104217,-0.401452217,-1.035671219,-0.348740583,-0.711789814,0.930324349,-1.015994297,-0.834891423,-0.907229787,-0.917537209,-0.777692779,-0.375447668,0.071362057,-0.908802695,-0.474978355,-0.707397566,-0.363222491,0.558496418
DB01168,0.79242438,0.977687321,0.984428149,-1.376136786,-1.056245365,-1.037224086,-0.77060167,-0.726603163,-0.534470825,-1.087971596,1.796968059,-0.834891423,-0.87215829,2.265595272,-0.77751496,-0.299508592,0.06125412,-1.119561799,-0.97545553,2.699384014,-0.713052385,0.551940495
DB09112,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB06210,0.285743334,-1.37717381,-1.024293125,-1.521972984,-0.970750706,-0.942724017,-1.036942971,-0.122547844,-0.787416191,0.907638644,-0.867359364,2.058766774,-0.832463733,-0.647266283,-0.650729771,-0.415848754,0.066976996,-0.732153938,-0.338650563,0.019283483,-0.77254414,0.342806543
DB00314,0.273109997,-1.759047046,-1.185853843,1.152276323,-0.832413406,-1.052272899,-0.761517724,-0.29573486,-0.713676186,-1.130415818,-1.003042705,-0.789314619,-0.866578734,-0.854964757,-0.977917356,-0.281066245,-0.016339167,-0.694912689,-0.34717105,-0.759158681,-0.75187133,0.621679129
DB00185,0.783159933,0.973112277,1.061216208,0.874836135,-0.756856318,-0.982692368,1.937867714,-0.671498204,2.198711032,0.961608668,-0.938438933,-0.83039001,-0.358998531,-0.592405842,-0.927950122,-0.364150328,-0.191592968,-0.984768252,-0.739519188,-0.784814191,-0.759221662,0.833599348
DB00817,0.792255935,0.718768402,1.044227699,-1.336427171,-0.989837152,-0.727186188,-0.785317663,-0.581755841,-0.821885356,-1.396789903,-0.833438529,-0.754053552,-0.887621632,-0.841118192,-0.932751244,-0.379824453,0.046240859,-0.989217428,-0.865094937,-0.691194087,-0.715349364,0.444996997
DB01070,0.800172827,0.918783624,1.359364537,0.789267185,1.372465464,-0.803724772,-0.784590947,-0.694327401,-0.848809032,1.275000705,-1.007205717,-0.831515364,-0.922374297,-0.892998993,-0.783560818,-0.353825606,-0.03410238,-0.755882876,-0.996553879,-0.822847358,-0.685948034,1.11706108
DB00569,-2.544629544,-1.71129502,-1.109405554,-1.57433345,-0.635081637,-0.992239464,-1.016413253,-0.659427594,-0.733225861,-1.097667906,-0.764363373,-0.570996098,-0.803290625,-0.63762627,-0.937552366,-0.308561428,-0.039379319,-0.655034891,-0.328709995,-0.464345373,-0.524929809,0.561528533
DB01365,0.787539489,0.950380025,1.315534184,-1.369635655,-1.047254229,-1.005346494,-0.729905591,-0.596450497,1.888488546,-1.092179429,-1.001963406,-0.864713283,2.023312572,-0.892648447,-0.791740507,-0.32689155,0.062666258,-1.026129108,-1.108943159,-0.565392072,-0.688245013,0.929233878
DB00170,0.800172827,0.750364803,1.430886158,-1.287756537,1.50133841,-0.870878074,-0.780230653,-0.543707179,-0.860984707,-1.128403377,1.832893308,2.585432072,1.874577544,2.265595272,-0.638993694,2.569941066,-0.087763638,-1.028436088,2.724870242,-0.803493202,-0.216904931,0.785249414
DB11921,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB01042,0.719824802,-1.299541025,0.812334555,0.512354117,-1.212564936,-0.943533093,-0.795310004,-0.769637513,-0.605124039,-1.466493561,1.593905605,-0.886845229,-0.87215829,-0.922094306,2.115072243,-0.282712215,-0.057514148,-0.987899153,2.724870242,-0.519032116,-0.714200875,1.767326717
DB06781,0.784002155,0.985264738,1.003795049,0.983071192,1.349593276,-0.73284972,-0.783319195,-0.881159455,-0.900084059,1.313237095,-1.016148482,-0.842206219,-0.701742701,-0.958375812,-0.59169375,-0.314471957,0.053227228,-0.49437021,-1.014812065,-0.827123276,-0.77254414,0.307732354
DB00242,0.800172827,0.910634327,-1.293221218,-1.502821001,-1.103567132,-0.835764179,-0.906497504,-0.898478156,-0.727395256,-0.999424167,-0.721345587,-0.784625647,-0.83644913,-0.863027314,-0.777870599,-0.323936285,0.02713983,-0.964170216,-0.882338779,-0.276430019,-0.77254414,0.364031345
DB00465,0.786528822,0.700754165,-1.55875161,-1.618435722,-1.180070656,-0.861330978,-0.419597991,-0.609045916,-0.538929523,-1.244210242,1.238199391,-0.836767012,-0.888418711,-0.927703042,-1.010991753,-0.297525946,0.038436937,-1.121374427,-0.667703655,-0.905890191,0.317602071,0.679289304
DB00367,0.800172827,0.920213326,1.337959016,0.801918036,1.126707753,-0.812462792,-0.720276608,-0.624527786,-0.902313408,1.239691503,-1.00180922,-0.834703864,-0.872317706,2.265595272,-0.682203794,-0.458643977,-0.056176333,-0.809932122,-0.97545553,-0.846477433,-0.729820332,0.053362532
DB00432,0.73885903,0.619261187,-1.52902172,-1.614218771,-1.048200665,-0.763270975,-0.97299199,-0.572571681,-0.80336461,-1.049918156,-1.001963406,-0.834891423,-0.87215829,-0.892648447,-0.883317467,-0.328013802,0.069578303,-0.817512199,2.724870242,-0.446791603,-0.703175376,0.580458761
DB01093,0.794782603,0.966964561,0.848180309,-1.8450968,-1.118079141,-1.074279764,-0.985346157,-0.722142286,-0.893910477,-1.328549838,-0.787028659,-0.677717093,-0.864665743,-0.651297562,-0.993565458,-0.314210098,-0.002217783,-1.143455521,-0.975658399,2.8627691,-0.314067141,-0.818985006
DB11989,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB01416,0.051605483,-1.838109532,-1.319553407,0.966906216,-1.042679792,1.577709332,-0.892508227,-0.841011556,-0.733911815,0.8941004,-0.826037619,-0.637204378,-0.81859455,-0.635522994,-0.700519186,-0.309608863,0.059693335,-0.934179475,-0.796322435,-0.695244956,-0.741075529,0.173663723
DB08976,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB06713,0.793098158,0.917782833,0.849539389,0.752017458,-0.548167325,-0.806961075,-0.557673972,-0.561288285,-0.746601955,1.189563413,-0.739076933,-0.408570119,-0.760088918,-0.238003889,-0.31696287,2.51308028,-0.12388465,-0.78949887,-0.170066642,-0.567192458,-0.76059985,0.527519681
DB01017,0.373839806,-1.829960234,0.933122852,0.928075132,-0.918854501,-0.59465955,-1.054384148,-0.687767287,-0.880191406,1.160291535,-1.008439202,-0.834891423,-0.872317706,-0.902463733,-0.910879465,-0.36882638,0.073814718,-0.706941942,-0.930215801,-0.793140979,-0.77254414,0.552432189
DB00514,0.793266602,0.996845319,1.469280188,1.090076306,1.369626158,-0.812624607,2.112097801,-0.698788279,2.19888252,1.339215886,-1.001963406,-0.834891423,2.023312572,-0.892648447,-0.77751496,-0.327228225,-0.137783064,1.518634654,-0.271906748,-0.911291351,-0.718105739,1.291858383
DB06772,0.721846136,-1.83596498,-1.386827902,1.0899006,1.386346515,1.496478108,-1.01695829,-0.711646103,-0.843149915,1.24280164,-0.871059819,-0.756679376,-0.824971186,-0.788185754,-0.42738868,-0.312451903,0.070321534,-0.891994698,-0.751488444,-0.83207434,-0.755546496,0.718297048
DB00680,0.78080171,0.931936877,-1.021744849,0.841100533,1.769021872,-0.386727035,-0.835097688,-0.511169012,-0.893910477,-1.049552257,-1.00180922,-0.327732247,-0.871998874,-0.89282372,2.115072243,2.205583132,0.019930492,1.617010874,-0.525695539,-0.807093975,-0.407783882,0.583326978
DB00810,0.744417698,0.970967725,1.053911149,0.896975124,1.317729953,-0.796604903,2.057412445,-0.680944768,-0.893910477,-1.034733369,-1.001963406,-0.837329689,2.023153156,-0.898081909,-0.907856536,-0.294121781,4.523239682,-0.632624228,-0.785164654,-0.842201514,-0.486799958,0.727885085
DB09095,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB01088,0.723193692,0.355910194,0.812334555,0.944415815,-0.688397495,-0.787381438,-0.90213721,-0.787743428,-0.864757452,1.114188328,-0.457534,-0.627076199,-0.68739527,-0.57102254,1.655942708,-0.369013422,0.024315553,-0.736767898,-0.56403773,-0.904764949,0.13430315,0.790576101
DB01603,-2.451479737,-1.854980008,-1.163089241,0.655203308,-1.097257563,-0.999035702,-1.043483412,-0.639747251,-0.825143635,-1.025768857,-0.937205448,-0.782750058,-0.868810557,-0.842345103,-0.67775831,-0.296291468,0.076861964,-0.966477196,-0.868949443,-0.283406517,-0.629212654,0.104908478
DB08954,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB00253,0.800172827,0.9562418,1.343225453,0.833018045,1.296435158,-0.637055129,-0.731177344,-0.639484846,-0.895796849,1.321835709,-1.001963406,-0.763431495,-0.913606422,-0.89282372,-0.777692779,-0.313050437,-0.001994814,-0.862003957,-1.055182944,-0.848727916,-0.731657915,0.442702424
DB06771,0.780296376,-1.732740541,-1.003567144,1.050542397,-1.076593725,-1.006964646,-0.596553262,-0.830777778,-0.757234235,-1.267078896,-0.765288487,-0.725169486,-0.722945015,-0.651297562,-0.515409253,-0.350421441,0.023572323,-0.659813636,2.382427813,-0.739579477,-0.77254414,0.463025786
DB01095,0.79057149,0.910062446,-0.895520229,-1.275632805,-0.828469926,-0.812300977,-0.924847076,-0.467347449,2.198711032,1.033324767,-0.53277658,-0.399567293,-0.832623149,-0.417483414,-0.866958088,2.374669155,0.06972695,-0.986580879,-0.97545553,-0.527133856,-0.77254414,0.971847379
DB01084,0.800172827,0.939800235,0.871964221,0.94933559,1.512853373,1.627548409,1.703501903,-0.801388466,-0.893910477,1.111261141,1.3581558,-0.501224199,-0.536906668,-0.291286873,-0.81787995,1.52362778,-0.294381775,1.367362677,-0.553894293,-0.789765254,-0.756694985,0.748208447
DB01054,0.72201458,-1.796505222,1.29701671,0.558916276,1.688890347,1.889041751,-0.954097382,-0.705348393,-0.862185126,1.244631132,1.796968059,2.544919357,-0.87215829,2.265419999,2.128942152,2.807484483,-0.06167624,-1.087758432,-0.61069754,0.08567274,-0.676300722,0.507851911
DB00557,0.568224755,0.929220444,-0.982501394,0.94230734,1.688732607,1.578518407,1.753645286,-0.742085033,-0.893910477,-1.400631836,-1.00180922,-0.842393778,1.960024463,-0.89282372,-1.011347392,-0.366806325,-0.225335642,1.712256193,-0.656140137,-0.795616511,-0.77254414,0.737473123
DB00976,0.784002155,-1.661970323,-1.558921495,1.122406258,1.716179232,1.782243728,-0.862349526,-0.61613084,-0.808337773,1.294393323,-0.88509071,-0.475903752,-0.783523054,-0.445877636,-0.795119075,-0.361793598,0.032565414,-0.586649412,-0.682310204,-0.772211484,-0.77254414,0.838352392
DB00302,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB01113,0.785181266,0.945947951,1.469110303,-1.313058238,-0.684927232,-0.751458466,-0.635250872,-0.639222442,2.198711032,1.061133051,1.796968059,-0.834891423,1.94615528,2.052813881,2.115072243,2.549740523,0.027362799,-0.787851027,-0.520623821,-0.88586089,-0.603027093,1.005036741
DB06267,0.800172827,0.283567305,-1.55875161,1.055813585,1.30621499,1.608616032,-0.746256694,-0.307018257,1.765359887,1.234385975,-0.895421146,1.877584909,-0.817000391,-0.816054157,2.275820927,1.515397929,-0.037595565,1.737303404,-0.288744854,0.014557468,-0.533888027,0.695679112
DB00115,0.728415471,-1.495981994,-1.133699121,1.099388738,-0.463619101,1.574473028,-0.953370667,-0.6770087,-0.717105953,1.104492019,-0.960179104,-0.779373999,-0.793406839,-0.55104142,1.965526178,-0.347728035,0.002018632,-0.713038961,-0.280630104,-0.498552718,-0.766112599,0.747225059
DB00223,0.791413713,0.956956651,1.231950721,0.99115368,-0.865380904,-0.912788208,-0.848905286,-0.85675583,-0.879333964,1.194320093,-1.043130965,-0.869214696,-0.897505417,-0.929280498,-0.645039552,-0.315781251,0.061923027,-0.581541099,-0.849068306,-0.824872793,-0.77254414,0.465484257
DB09055,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB01108,0.789223934,0.763375085,0.956906765,0.923155357,-0.494220511,-0.982368738,-0.779685616,-0.61271958,-0.781414097,1.167792454,-0.409582274,-0.402568235,-0.869926468,-0.439918355,-0.601651633,-0.36104543,0.042376059,-0.802516829,-0.149374031,-0.870332555,-0.753708913,-0.318604164
DB00766,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB09017,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB00325,-2.283709019,0.900340477,-0.932215408,-1.941559537,-1.111611833,-1.036576825,-0.976807248,-0.800076443,-0.76306484,-1.305864133,-0.64317348,-0.746363638,-0.864984575,-0.751203157,-1.0362421,-0.29318657,0.028551968,-1.170480145,-0.178587129,2.736967085,0.201604634,0.977665761
DB01578,-2.558273548,-1.771771388,-1.184664648,-1.462584267,-0.743921702,-0.592717768,-1.046208596,-0.384427605,-0.804393541,0.922640481,-1.001963406,-0.834891423,-0.87215829,-0.892648447,-0.777692779,-0.348064711,0.073443103,-0.885073757,-0.681904467,-0.739354429,-0.77254414,-0.109879957
DB01551,0.790403046,0.994700767,1.387905231,1.171955424,1.274509406,-1.017968079,1.709315628,-0.731064041,2.237295918,1.368121865,-0.926104083,-0.8354541,1.778290345,-0.658483754,-0.743018008,-0.29367288,0.007221247,-0.948021356,-0.760820406,-0.890136808,-0.739697341,0.964471966
DB00230,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB01577,0.788381712,0.954812099,1.436662251,-1.540246435,-1.134957238,-1.04450577,-0.659050811,-0.622953358,2.19888252,-1.365322634,-0.651191132,-0.928483298,1.985531006,-0.669876497,-0.99587711,-0.311441875,0.035835629,-1.091713255,-1.01075469,-0.583846034,-0.200136985,1.167705587
DB01087,0.762441259,0.967965352,-0.992184843,1.042635615,-1.047254229,-0.699030346,1.677521817,-0.834189037,2.198711032,0.962340465,1.796968059,-0.877842404,2.023312572,2.265595272,-0.777870599,-0.462497043,-0.081966438,1.755759245,2.724464504,-0.836350258,-0.77254414,0.562266074
DB09224,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB00486,0.79242438,0.937655683,1.285804294,1.057570647,-0.912229454,1.523501244,-0.840729734,-0.488339814,-0.776783911,1.167060657,-0.624979578,-0.472715251,-0.844738757,-0.45376492,-0.839040452,-0.365796298,0.014727877,-0.850469057,-0.814174884,-0.682192153,-0.76059985,0.637905039
DB00940,-2.412905947,0.91420858,1.063764485,1.09692885,-0.950717824,-0.423297268,-0.295511286,-0.705873202,-0.35783779,1.159559738,1.796968059,-0.834891423,2.023153156,-0.892648447,-0.807388609,1.457040806,-0.114074005,1.616681305,-0.821072421,-0.414159596,0.177716053,0.824584953
DB09096,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
DB09320,-0.88427214,-0.431283382,-0.037090882,-0.366177193,0.338011634,0.543872103,0.678106062,1.449517931,0.669377627,-0.084677999,0.392799666,0.866455058,0.599409817,0.689190144,0.699808116,-0.651671383,-0.665997129,0.410789885,0.877141781,1.252773366,1.524434813,-1.443354747
